Sentiment,Review,Movie,ID
neutral,"filled with hatred she seduced louie , her classmate who had a crush on her , to get back at him - and as a favor she would go to bed with him . ",The Death of Stalin,8369
neutral,"in bucks county , pennsylvania , a five-hundred-foot crop circle is found on the farm of graham hess ( gibson ) , the town's reverend . ",Black Panther,2012
neutral,"jimmy ray is an alcoholic , still consumed by his grief and angry with his sons for wanting to play music . ",Jumanji,6471
neutral,"during the course of the story we also learn that his father died at age 40 ; and now , as jones approaches his 40th birthday , he suffers from "" survivor's guilt . "" ",Black Panther,2195
neutral,paul doesn't see any other way but to commit suicide . ,Tomb Raider,9745
neutral,"the only problem is that "" the tooth fairy "" is getting inside information about graham and his family from none other than dr . lecter . ",Jumanji,6173
neutral,"not a moment will go by when he isn't on camera , whether at work or at home . ",Annihilation,4092
neutral,"the plan goes awry when trasha and her psychosis find themselves a paying gig and tables are turned , trashed and burned . ",A Wrinkle in Time,3236
neutral,a rare mutation has occurred within the vampire community . ,Jumanji,6240
neutral,"lydia , marco's girlfriend and a bullfighter by profession , has been gored and is in a coma . ",Paul Apostle of Christ,7732
neutral,the republic of vermont lasted from 1777-1791 when it became the 14th state . ,Ferdinand,6002
neutral,he also tells him that they are not gems . ,Jumanji,6366
neutral,"as he navigates this decadent new world , he meets a host of characters , including david , an older gay man who desires him , and benjamin , a young hustler from texas who has also managed to find a place among the aristocracy . ",Jumanji,6987
neutral,"although mainstream filmmakers are fond of their white saviors , most audiences of color are not . ",Jumanji,6305
neutral,but then everything changes when they discover the world's biggest nugget - worth many millions of dollars . ,Jumanji,6632
neutral,andy spirals down into crack addiction and becomes a homeless prostitute and mike gains stability in his life once he moves in with his loving and supportive aunt . ,Jumanji,7092
neutral,increasing evidence about one man's role in a long history of human rights abuses leads to a critical examination of american diplomacy through the lens of international standards of justice . ,Jumanji,6641
neutral,"amongst these are a middle-aged couple who met through the classified ads in a newspaper , a call-girl who keeps her daughter and her sister , a retired actor , an ex-football player , and a janitor who suspects that his adopted father , whom he dreams about every night , is his real father . ",Jumanji,6908
neutral,a quirky family parks its trailer on a texas desert and tries to build the golf course of the father's dreams . ,Jumanji,6379
neutral,the new code has the ability to mutate and adapt to any computer environment just like organisms can adapt . ,Jumanji,6963
neutral,"after a chance encounter at a theater , two men , benigno and marco , meet at a private clinic where benigno works . ",Jumanji,6984
neutral,"soon after , however , his ex loses her tv show , and comes back home , looking to reunite . ",Coco,5009
neutral,"christian taylor , a writer on hit tv series six feet under , is being profiled by a british documentary crew when he's sacked , though he doesn't know they've overheard the firing . ",The Shape of Water,9115
neutral,"before the gang returns , jack and erin's connection intensifies and who ends up with the money is anyone's guess . ",The Last Jedi,464
neutral,"set in 1960's sydney , this is the story of an australian gangster whose booming business , buoyed by the influx of u . s . soldiers in town for r&#38 ; r during their tours in vietnam , attracts the attention of first the chicago mafia , and then their east coast competitors . ",Jumanji,6127
neutral,"whether noam chomsky , the mit linguist and political philosopher , is the most important intellectual alive , as the new york times once famously called him , is open for debate . ",A Wrinkle in Time,3566
neutral,a chicago north side brothel is the setting for double-dealing and blackmail when a new madam arrives . ,Tomb Raider,9719
neutral,"however a school teacher warned the train , so the gang and all the others in the pub ended up in a shootout with scores of policemen . ",The Shape of Water,9078
neutral,lapd patrol officer trey sellars joined the force as a day job until his acting career took off . ,Annihilation,4487
neutral,"missy crider , angela featherstone , and sally struthers round out the cast . ",Ferdinand,5909
neutral,"someone killed legendary porn king fat guy , and detectives moose &#38 ; squirrel must go deep undercover ( literally ) to find the murderer with the help of their "" special "" homicide unit . ",Ready Player One,986
neutral,"soon , against his own expectations and the scorn of his friends , landon finds himself falling in love with this outwardly plain girl who possesses a passion for life he never imagined possible . ",Annihilation,3993
neutral,"seeking refuge in his past , the murderer contacts his estranged brother and falls in love with his brother's wife , gypsy . . . ",The Shape of Water,8582
neutral,"but his mentor and "" trainer "" joe ( chazz palminteri ) , a shady hustler who decides how and who johnny plays , is holding him back from his dream . ",Tomb Raider,10203
neutral,"the pursuit eventually takes us back to l . a . , where secrets begin to get exposed . . . . ",Tomb Raider,10144
neutral," "" the motorcycle diaries "" is based on the journals of che geuvara , leader of the cuban revolution . ",Tomb Raider,9792
neutral,"a time where all fantasies can come true - unfortunately , it is no longer the '70s . ",Tomb Raider,10290
neutral,"oscar james takes ryan on a rollercoaster ride of mayhem and madness , but everything has a price and oscar won't let ryan easily escape this carnage-strewn nightmare 'til the final showdown when he reveals his real purpose . ",Tomb Raider,9566
neutral,"a recess in a wall , as for holding a statue . ",The Shape of Water,8988
neutral,"unfortunately , her father has forbidden her to climb because of an accident he had on mount everest . ",Black Panther,2118
neutral,"when he kills a butterfly , he unknowingly sets off a chain reaction that will erase humanity from existence . ",Jumanji,6461
neutral,"familiar stranger chronicles stacy krebbs , a 19-year-old college student : who is viciously attacked one night in her home by a mysterious stalker . ",Annihilation,4118
neutral," "" pink-loving , blonde-haired harvard law school graduate elle woods ( witherspoon ) returns in this sequel , as she turns her legal and fashion-savvy know-how towards getting a bill passed through congress , relocating a second time , after adapting her beverly hills ways to harvard , and now . . . ",Black Panther,2677
